team_id,rating,wins,losses,last_match_time,name,tag,logo_url
1866993,1191.6,38,35,1422443104,T.O.T,SPG.NT,https://steamusercontent-a.akamaihd.net/ugc/44230686471780820/581805D8E5EE6AE00B9E0928F2C77CA3352A5309/
134900,1190.93,36,34,1375638430,iCCup Team,iCCup,https://steamusercontent-a.akamaihd.net/ugc/576743332782064613/4D8326823462288234562F8D1B8B1C0C4265BA6C/
20,1190.37,90,131,1552055494,Newbee.mgb,,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/20.png
1370482,1189.71,33,25,1442451852,Doggy Team,DOG,https://steamusercontent-a.akamaihd.net/ugc/3280049265377219538/69DDD415F33497854C4EA35A2A96E817E88C0F74/
1271771,1189.57,52,57,1486128827,Zero Latitude,ZL,https://steamusercontent-a.akamaihd.net/ugc/430448599226110019/41D8B7F02B76DD15E16D40E9C1CC8736D4867E06/
6951036,1188.51,35,15,1603611694,Cignal Ultra Warriors,CUW,https://steamusercontent-a.akamaihd.net/ugc/1649964989855561528/65E8E2799787201DB9BB4DE498EFC7888E31F2C8/
5725202,1187.79,21,13,1531254227,Wind and Rain,WaR,https://steamusercontent-a.akamaihd.net/ugc/920302854103492567/67C768AB9721910BE9F29ACF0C8DC6B648B07BC3/
1194815,1186.81,15,2,1408827736,Dwayne 'The John' Rockson,THE ROCK,https://steamusercontent-a.akamaihd.net/ugc/685968273337811268/E090D4C9B497CA496D7E32D4F59BA36DD4C846D1/
2642171,1186.71,85,92,1575137512,Team AD FINEM,AF,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2642171.png
7819028,1186.43,109,77,1603676715,4 Zoomers,4Zs,https://steamusercontent-a.akamaihd.net/ugc/1602673819877727289/A7BCAD59945257F51E702AEB9CD376A2D186C8B1/
6391499,1185.39,58,30,1566150730,ReckoninG eSports ,R|G,https://steamusercontent-a.akamaihd.net/ugc/942812211562949712/1A92BF358F2687A4D74D79C4F9C02A4FAE9738EF/
5014799,1184.01,159,154,1602591235,Nemiga Gaming,Nemiga,https://steamusercontent-a.akamaihd.net/ugc/773979233121245751/6A208D6AFD1046552A33AB4568F8C2A358DECEA5/
6019885,1182.92,28,10,1573814224,Godlike E-Sports,GODLIKE,https://steamusercontent-a.akamaihd.net/ugc/947336408508392662/23A2C40943D44B5BE28E278CD55EE0D6D8CD7287/
7098928,1182.91,275,195,1603700142,Adroit,Adroit,https://steamusercontent-a.akamaihd.net/ugc/1477695389025464429/C8DDE707B2CC970B42699AC1856B96D03AABED7C/
4010914,1182.59,13,1,1499392201,Pariente Gaming ,PG,https://steamusercontent-a.akamaihd.net/ugc/88223956350603792/FCC2C8AE4B3696CC949AD5E71C887C06B6411AAE/
2085365,1181.13,148,148,1446833808,-Ninjas-in-Pyjamas-,NiP,
2780911,1181.1,21,3,1495722587,Eagles GIGABYTE,Eagles,https://steamusercontent-a.akamaihd.net/ugc/293105300895055647/333101B42C1C0139ED4B1ABB61B8EB46375F30E9/
7653080,1179.39,30,10,1598799613,Yangon Galacticos,YG,https://steamusercontent-a.akamaihd.net/ugc/771739433900087046/639D5C957A130CBBD7681D329EB5647D5E012023/
3715574,1179.1,149,112,1529795935,SG e-sports team,SG,https://steamusercontent-a.akamaihd.net/ugc/936063882399484485/4DD8B4901982E1821341B595BCF90FCC721F0291/
3331948,1178.79,258,203,1529567163,LGD.Forever Young,LFY,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/3331948.png
1951061,1178.07,318,277,1555659408,Newbee.Young,Newbee.Y,https://steamusercontent-a.akamaihd.net/ugc/942838330319094177/5F9876C7DA2D8085310A8093BBBD37FF51093167/
990533,1177.96,15,1,1472400222,MeeT YouR Mak3rS,mYm,
2555665,1177.54,15,7,1450134920,Archon Dota,Archon,
3722485,1177.53,18,10,1489425372,B)ears,B),https://steamusercontent-a.akamaihd.net/ugc/101728066962847284/B07F6E7D1D4ECCDA3AEB4985A222F839C42E1CBE/
7121264,1176.78,14,1,1562491789,PANDA GAMING,PG,
8077174,1176.59,38,43,1603203548,5men,5men,https://steamusercontent-a.akamaihd.net/ugc/1496837617076738644/D3C00B835FFEFFC9EDBFC56872C40689C2F76722/
7059982,1176.43,106,113,1603534533,Team Sirius,Sirius,https://steamusercontent-a.akamaihd.net/ugc/824632154770606631/48544E44F0C59A5A24896B927728DF40F000D4F9/
626763,1176.25,13,3,1370974522,AllianceGG,[A],
2552118,1176.13,18,7,1479719778,FTD club a,FTD.a,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2552118.png
3317512,1175.81,22,6,1484377661,DUOBAO Young,DUOBAO.Y,
2585896,1173.86,20,4,1530377198,eEriness!,eE,https://steamusercontent-a.akamaihd.net/ugc/404556234640411761/4758656C1505E4B00FFACA5DF3C027F0D7D2AD5B/
2346476,1173.76,15,1,1434211078,LEGIO VICTRIX !,lv,https://steamusercontent-a.akamaihd.net/ugc/543026540283900928/5F8FF9047351094BF1B55A0BC52AB1C9A21B8CB0/
7731375,1173.69,28,6,1596451473,Neets Uprising,Neets,https://steamusercontent-a.akamaihd.net/ugc/793134540759885368/BA2CD08B658CE3F2B3571FAAF20E6242555FC1D5/
995682,1173.54,27,21,1436466709,SuperStrongDinosaurs,SSD,https://steamusercontent-a.akamaihd.net/ugc/884119748687027366/4E5F67CD1B80D2886939D737E906451741305ABD/
3325212,1173.22,74,21,1560416158,Natural 9,N9,https://steamusercontent-a.akamaihd.net/ugc/437235714274666198/2EEED3186A9F34FE3798107001498618882EC97B/
8058269,1171.13,15,1,1595000860,Clown City,CC,https://steamusercontent-a.akamaihd.net/ugc/1338082799228400637/420D6223667D8F44081C7F794395215C08061B08/
7977167,1171.08,15,11,1591947653,Dota Hero,DH,https://steamusercontent-a.akamaihd.net/ugc/1036338667653740554/5174FCE71F57B35D1E9D86880227A91045BBDE13/
6189996,1171.06,39,31,1549791122,Lotac,LOTAC,https://steamusercontent-a.akamaihd.net/ugc/772866954991861623/B62AB6B6CC124B730DC30D1D8A551490E1EBF48A/
2789717,1169.95,32,30,1468431479,Polarity Dota 2,Polarity,https://steamusercontent-a.akamaihd.net/ugc/290853501095454898/DEF7A669784898DFDAC5B3C92816FEC8D1DA4785/
689412,1168.08,15,3,1382279007,"Team ""SEX""",sex,https://steamusercontent-a.akamaihd.net/ugc/28466819170196410/708BB6A5590552457B6C8496BD7A28D775E9866E/
6491135,1167.31,35,28,1552224858,Flying Penguins,FP,https://steamusercontent-a.akamaihd.net/ugc/995764507566907229/CB60599857CFB9D6710D508F7FC88A3E8D09FE95/
498033,1166.34,22,6,1383045806,FXOpen E-Sports,FXO,https://steamusercontent-a.akamaihd.net/ugc/595873628477068295/F40490019313A0FC878D6555EAFCC068F975169F/
2880140,1165.76,32,29,1521259802,Fire Dragoon,FDG,https://steamusercontent-a.akamaihd.net/ugc/918041897063794108/2CA6E623CF6693940E3456FB8D77764E35C62E95/
2659468,1165.6,176,126,1512618696,てsGΘ.てて,てsGΘ.てて,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2659468.png
6929895,1164.82,14,1,1557053381,Pejuang Dota Badung,PDB,https://steamusercontent-a.akamaihd.net/ugc/990136273741176420/D0459811843F8E55E73732623C3564812AB5C226/
8132093,1164.74,14,0,1603556888,01 Esports,01,https://steamusercontent-a.akamaihd.net/ugc/1539625527765315928/563F5BCDBD36AC91DB60BB2A5C017CFB0020B042/
5067988,1163.74,35,14,1551533667,ROG TiTans,ROG,https://steamusercontent-a.akamaihd.net/ugc/868494063065916993/C67CC3764B12B5007D87434BC78A0AFB8DEEDB6E/
1286339,1163.53,13,0,1395099934,Arizona Iced Out Boys,sad,
8022392,1162.41,18,8,1592593762,One More Game,OMG,
6187657,1161.44,553,387,1603704172,Neon Esports,neon,https://steamusercontent-a.akamaihd.net/ugc/1617312183266631820/67688ED3000B1B2140DCDD96275E114F3F9F3BC7/
2783913,1160.23,83,100,1480181442,Escape Gaming,ESC,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2783913.png
7121518,1159.78,89,80,1603241248,Unknown Team,Unknown,https://steamusercontent-a.akamaihd.net/ugc/1028455403165184505/C416BAB3C6E2B70ABF790D32241F5AD8E3F9F274/
5895083,1159.59,75,30,1580548879,Athletico,/A/,
2552670,1159.36,110,106,1497370190,Prodota Gaming,PD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2552670.png
7344577,1159.35,12,0,1566737645,Gang Bang,GB,https://steamusercontent-a.akamaihd.net/ugc/795369537916539589/A550EF44B84CB15D04C1D9B6A5E3943F5F67894C/
6736502,1159.19,23,7,1567780225,Fourzerozone,40z,https://steamusercontent-a.akamaihd.net/ugc/1004771069909482752/0C5151599DECC6AEFD28F8B114C107BC4B840B20/
468458,1158.71,22,8,1382465627,E.C.,EC,https://steamusercontent-a.akamaihd.net/ugc/882977285055841873/5029916D0E6C0E527029054143275A02693375F3/
680683,1158.43,35,28,1380478840,Quantic|Gaming,Quantic,https://steamusercontent-a.akamaihd.net/ugc/1117170899589104466/11989B210556A85FCA671890780B2D0C8BC467A4/
2244697,1158.18,53,40,1458604298,Team Archon,Archon,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2244697.png
5000254,1158.12,42,28,1511768191,ForTheDream,FTD,http://cloud-3.steamusercontent.com/ugc/860606208065606394/85EFA7A0173DA2C1095BB473335F8BED3EB6E4EF/
5138280,1157.71,79,40,1561809918,Signify,Signify,https://steamusercontent-a.akamaihd.net/ugc/832512818113241705/529626C109FCA595D47A5F04C85A76106DA43E6A/
1410456,1157.23,26,12,1400425324,TeamCoast,mmc,https://steamusercontent-a.akamaihd.net/ugc/777181466527196630/3206CD32FB9D14B0106F4742AAC23FA7B3C699B3/
7937681,1157.06,19,5,1597770245,DestroyItems,DI,https://steamusercontent-a.akamaihd.net/ugc/1026202486988728855/110EDF7E5BDD7D305792871B1FC584B52A5794A8/
3547682,1156.43,56,59,1498656255,Team VGJ,VGJ,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/3547682.png
7404529,1156.34,105,128,1597644701,Reality Rift,RR ,https://steamusercontent-a.akamaihd.net/ugc/1022822776634092251/D6D106057358BC1992E78DEC8421AEC34C472C4E/
5407259,1155.9,26,18,1533715886,TNC Tigers,Tigers,https://steamusercontent-a.akamaihd.net/ugc/923681543827846572/0F5B3F843B4BFFCE3540CEF8268FC47871AE22DA/
6465690,1155.88,13,2,1546153905,Team Fantech,,https://steamusercontent-a.akamaihd.net/ugc/959725957385483074/80189B02D479436280E4C3C98A0327E30663721C/
2512249,1155.77,286,197,1510864553,123,123,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2512249.png
7269341,1155.23,24,11,1570203571,,,https://steamusercontent-a.akamaihd.net/ugc/781854449293846193/3B7DF794677380551069930FBC517F74BE1EA685/
6796511,1155.13,18,6,1564317305,Saints ID,Saints,https://steamusercontent-a.akamaihd.net/ugc/936090012088817342/7FEB4D013374B88FB118D393988C9949A97FF412/
1848465,1154.99,43,56,1421324382,LaiGaming,LaiG,https://steamusercontent-a.akamaihd.net/ugc/28466819225810269/A0495348313DA709ACE717D1D4BDFA10FF0F715B/
1256674,1154.89,32,19,1412885225,XPC International,XPC.Int,https://steamusercontent-a.akamaihd.net/ugc/50986085993332472/2733A94CBA92F8D2B87DA608536E2E86ECE91D30/
8062738,1154.37,15,4,1598569904,egoboys,ego,https://steamusercontent-a.akamaihd.net/ugc/1326824069902136066/4049258DD58AFA5FB7608E7DC8AC6B08BA920F15/
7359917,1154.26,61,47,1585215931,Lowkey,LK,https://steamusercontent-a.akamaihd.net/ugc/780750599790860449/55E39216A68ADCFC25930DE5D27AA8C542C0AB2F/
4426165,1154.14,17,6,1513417977,xxX,Signify,https://steamusercontent-a.akamaihd.net/ugc/842585341023837640/349CE23F40FBA351CE9A5BC4A4388CFFF6B0D30B/
6849739,1154.13,73,53,1602885615,Ωmega Gaming,Ωmega,https://steamusercontent-a.akamaihd.net/ugc/1458555594796362184/AB542C336682A319783E2EF6AB24F9ACE0779F0D/
4186376,1153.14,59,38,1500658139,Team Singularity,SNG,https://steamusercontent-a.akamaihd.net/ugc/809929916643509535/322F82A5A63214DE068DF2FCBC2A5ADC1FDDF6C7/
5051649,1152.87,69,72,1529966930,Immortals,IMT,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5051649.png
6306453,1152.58,38,39,1554546750,WarriorsGaming.Unity,WG.Unity,https://steamusercontent-a.akamaihd.net/ugc/947338758893687723/9ED51D18B93C3E1CBA9C58706D45CF42D6F2551C/
3785359,1152.17,159,134,1581669735,BOOM ID,BOOM,https://steamusercontent-a.akamaihd.net/ugc/763846429146901501/E85EF58254E8BA84ED8A085512ECA0A6499499FE/
67,1151.32,307,279,1582505594,paiN Gaming,paiN,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/67.png
7586931,1151.11,14,3,1580630315,Avengers,A,https://steamusercontent-a.akamaihd.net/ugc/779619985829101396/7AD3F16DB80CC0EB3D429F0B66A85F05D68DF6A7/
7669103,1150.31,95,116,1603026289,Cyber Legacy,CL,https://steamusercontent-a.akamaihd.net/ugc/1634201755650370035/913F61C7C49EC6330168C986C5F1B0D5D2873361/
2787008,1149.82,12,1,1467550373,Corgi in a Team,Ciat,https://steamusercontent-a.akamaihd.net/ugc/263835861937179495/E6621DE29134BF92F72B44B595805C2CF6638514/
3706823,1149.63,29,10,1500983020,G4,G4,https://steamusercontent-a.akamaihd.net/ugc/824567564818787534/F69B1468E544413DF562F8923F9B7E5FFE1355A9/
1556150,1149.34,10,0,1404048629,SPNV Inspire return,SPNV,https://steamusercontent-a.akamaihd.net/ugc/3281181583533490678/16F77ED8634829BA95FC93A20EBABC8BF1D45E8E/
7716206,1149.31,44,30,1590033794,Clcombat Team,,https://steamusercontent-a.akamaihd.net/ugc/771742768467331494/0472A95C77A0E26D08922566045C5039078C6D78/
5040783,1148.99,15,11,1506543545,Immortals,IMT,https://steamusercontent-a.akamaihd.net/ugc/872993216721628296/3840921B905A5B28840C85C6449D1447073A16E5/
6382242,1148.82,215,124,1603660153,Thunder Predator,ThunderP,https://steamusercontent-a.akamaihd.net/ugc/771721592096213701/FB6F45207F9BF03F6D94C1C515DACD45A9C33411/
5992560,1148.66,24,23,1586623575,Infamous Young,Infamous Y,https://steamusercontent-a.akamaihd.net/ugc/787496790090045569/38FCE2E7A46F3C558C9F00DB0B9287E310DE38C7/
1236083,1148.26,23,8,1474906257,FelMysT,,https://steamusercontent-a.akamaihd.net/ugc/847088009729950752/DF0CEFAD8DC30804594D5925A8DA9BC73F182CD3/
6876721,1147.55,19,9,1573978199,Hans Pro Gaming,HPG,https://steamusercontent-a.akamaihd.net/ugc/781853033311013173/34F2620CE5151465690DE7C106B6EF69F02A4757/
1371515,1147.43,38,35,1401912809,Aware.Gaming,Aware,https://steamusercontent-a.akamaihd.net/ugc/794063002581119172/C1F4467BD1C24C7E8B72343394F92394C88CFC2A/
7391166,1145.45,17,6,1571751459,Fighting Pepegas,FP,https://steamusercontent-a.akamaihd.net/ugc/784113713638523170/BCEB87E857A0D1EA01D4E84C731A5FC7258779B1/
1513164,1145.18,68,62,1441036430,aSpera ESports,aSpera,https://steamusercontent-a.akamaihd.net/ugc/35247586654199397/AA75FD3C7D0AD1399A0F03CAE53CD33AC7CE7C45/
2384932,1144.84,11,1,1449360917,Team OvP.,TOvP,https://steamusercontent-a.akamaihd.net/ugc/439450841570226042/44C52CC76E72908CE95D250488E4CDF934943EB5/
3333433,1144.45,48,37,1486004907,,,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/3333433.png
1642908,1143.0,73,56,1441220704,Natus Vincere US,Na`Vi US,https://steamusercontent-a.akamaihd.net/ugc/487827175124862465/3ABE239EE4A96C9FEB2EFC2AB79E3E74C622049B/
534136,1142.99,11,4,1531254227,New Guys,NG,https://steamusercontent-a.akamaihd.net/ugc/527291846450105057/CF0F2BAC9CC10F3F4E4F77990F36EF7877F74C88/
1846548,1142.55,160,190,1511815094,HellRaisers,HR,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1846548.png
2101368,1142.27,22,15,1425118842,LaDottA's Stacks,LaD,https://steamusercontent-a.akamaihd.net/ugc/546393011940036650/5069EEDFD9C2D36183875F9561FB3EBFF3419372/
66855,1141.69,11,1,1403453582,,,
2224197,1141.25,17,12,1432974286,G Guard Esports,G Guard,https://steamusercontent-a.akamaihd.net/ugc/708527825009376675/5069EEDFD9C2D36183875F9561FB3EBFF3419372/
1366458,1141.17,129,92,1471359842,R a v e,Rave,https://steamusercontent-a.akamaihd.net/ugc/357274177493063612/C6646260536702EC11BE924D3CB2D8C696280BC4/
55,1140.79,443,469,1478884383,_PowerRangers,PR,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/55.png
6615678,1139.05,36,21,1552056602,Room310,,https://steamusercontent-a.akamaihd.net/ugc/948470338978740210/987A4860BE260F2A4707310760B6B46543BE17B1/
5194336,1138.88,43,33,1547793807,DeathBringer Gaming,DBG,https://steamusercontent-a.akamaihd.net/ugc/941706090396064098/6C00706941158190001629D0B456B8BEAB54B6D9/
485526,1138.83,24,23,1481920155,Life.,Life,https://steamusercontent-a.akamaihd.net/ugc/903254994325386629/98F3E4A7B2DECCF94FE06DE33EA12049295BBCC5/
2390951,1138.54,10,1,1453806711,Kanaya,Kanaya,https://steamusercontent-a.akamaihd.net/ugc/532895345481654582/6B0AF87CC0A6D793BD6C81080F14AC5801078549/
2395241,1137.93,12,2,1445209458,Artyk Dota,Artyk,https://steamusercontent-a.akamaihd.net/ugc/428193628077963983/E79C23C12B93B7A4E0755E88C75B58CC190B805D/
7930695,1137.83,26,26,1601992170,FAMILY TEAM,FT,https://steamusercontent-a.akamaihd.net/ugc/1021698582220690828/25303B125189AD8D01A52AF6E5B1C7AA4411869E/
3349045,1137.7,84,107,1523426456,Σ(っ°Д°;)っ,Σ(っ°Д°;)っ,https://steamusercontent-a.akamaihd.net/ugc/790792379089546591/03D82C080390586E69235FC55F36B50CE99AB8FD/
3851150,1137.66,16,13,1490814093,NoLogic Gaming,NLG,https://steamusercontent-a.akamaihd.net/ugc/170412021737626541/FBC216786BB78D03C74E3576F8AB672CC65128E7/
2,1137.53,53,45,1491924628,Zenith,Zenith,
5084724,1136.89,22,17,1517315524,Newbee.M,Newbee.M,https://steamusercontent-a.akamaihd.net/ugc/873000516832243824/BC6AA168703FA0F329B1E55BB306C390A38E277A/
2349091,1136.68,11,1,1437967550,TODOPORELPOD,TXP,https://steamusercontent-a.akamaihd.net/ugc/27366089383599831/DC075E25714DB82AF324FE4732B46790EA459663/
6908054,1136.56,11,1,1558886288,MT Gaming,MT,https://steamusercontent-a.akamaihd.net/ugc/1001395272802177218/93730993D4048D696A6B2ED57373AA454939A168/
6925812,1136.45,15,4,1556460340,EStolis Team,EST,
6269097,1136.12,54,22,1576659422,TAYO LOVERS,,https://steamusercontent-a.akamaihd.net/ugc/947336222987748030/4F70E9FE51435C760E44AB76DE8D539F1D779FA5/
53,1135.93,19,9,1348437682,Potm Bottom,PB,
8138371,1135.1,14,12,1603699604,Matador,,https://steamusercontent-a.akamaihd.net/ugc/1627446356204287328/F1A8C3AED287B8D93D3F392ED48D5540F6F32F83/
8062847,1134.97,22,22,1603544990,Galaxy Racer Esports,GXR,https://steamusercontent-a.akamaihd.net/ugc/1550884526842970010/81900A1725CC59C4634C3F400B3C6B37C8F08E4E/
7641673,1134.57,13,7,1585847427,Aggressive Mode.,A-Mode,https://steamusercontent-a.akamaihd.net/ugc/793133917198581287/2372880E304EFDBEFE73D101E54C0A34D9AA8612/
3018001,1134.47,21,16,1495876542,     ,,https://steamusercontent-a.akamaihd.net/ugc/823441666992150481/B2C8214136ADBC21D7D0BDFD9E113C3AE9EDBF0B/
5270154,1133.86,15,9,1552216190,Team Russia,,https://steamusercontent-a.akamaihd.net/ugc/938311266632528679/C8EF88E55A960C565ED9D0DC24B404B8E43BC1B8/
5011202,1133.78,26,20,1508698863,Coloss,Coloss,https://steamusercontent-a.akamaihd.net/ugc/823439759927075414/3E1D37F1E241AC90B3631DDBCD015531E76CD290/
3327985,1133.42,27,22,1480226376,RaveDota,Rave,https://steamusercontent-a.akamaihd.net/ugc/263847302287787775/C6646260536702EC11BE924D3CB2D8C696280BC4/
1679554,1133.33,25,11,1416839892,Imba Gaming Vietnam,IMBA,https://steamusercontent-a.akamaihd.net/ugc/3318339547271934415/E66AF3E340F2A43E62A7A3F0FE7F7F8FA64E7729/
6265062,1133.22,26,14,1563557363,Se7en Esports,S7E,https://steamusercontent-a.akamaihd.net/ugc/960850004172634043/CE5CD5824502DC0BB454CDD541BFCC4BDCA8E55F/
4147900,1132.93,9,0,1491793070,15 añitoz,15añitoz,https://steamusercontent-a.akamaihd.net/ugc/170415821555291716/81F6FD809ED0ED5D2383F0F8AFCBFE21ED58654B/
7034601,1132.43,68,55,1603604326,Photon Gaming,PG,https://steamusercontent-a.akamaihd.net/ugc/816750219416790595/216D0367FBB2E3BFA397B165BF9A0558715B1692/
2640025,1132.19,591,541,1603368614,iG.Vitality,iG.V,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2640025.png
2197847,1132.14,69,59,1533485155,Burden United,BU,https://steamusercontent-a.akamaihd.net/ugc/710779919460996890/3B9ECD7E13630C51701750EC47D1495542E76BD0/
42,1131.78,19,15,1352295941,Orange E-Sports,Orange,
6355223,1131.65,14,2,1546174383,MalaWarrior,Mala,https://steamusercontent-a.akamaihd.net/ugc/961974825774130210/8B8443D039374C666BC933E4821FFCBEDC321FC6/
464103,1131.39,26,23,1499097320,Danish Bears,DB,
8063508,1131.25,28,16,1603535701,Adió Chula,Adió,https://steamusercontent-a.akamaihd.net/ugc/1466435869869827636/4B0CA2C8DFDEC29008BE78F3EB3F73E2A555D1BF/
3747558,1131.0,21,8,1494694044,NoTricks,NT,https://steamusercontent-a.akamaihd.net/ugc/97226460691182956/FE3596BFFDF73974EB8A0ED234EBB6BDD37BACEA/
7156567,1130.9,12,2,1566717510,Sacred Monarch Cult,SS,https://steamusercontent-a.akamaihd.net/ugc/780732839127611014/4C01B834836542CA2D6122E130363EF917D77F66/
350190,1130.26,1021,731,1600844017,Fnatic,Fnatic,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/350190.png
6926667,1129.64,11,4,1554695944,Room310,,https://steamusercontent-a.akamaihd.net/ugc/996891527331578667/88E1C53DDAB462C14126B30F6CFE582BB516CF38/
3262512,1129.61,43,36,1524640166,ThePrime,TP.NND,https://steamusercontent-a.akamaihd.net/ugc/102856003013929772/A99712F64C2CFD260935B08F37882617C9B00A3D/
8021531,1129.23,49,40,1602531235,CYBERIUM.S,CYBERIUM,https://steamusercontent-a.akamaihd.net/ugc/1281787429484393751/21821E219C87F9F9DDC8F9D66F314250E695D06C/
7119388,1128.95,66,101,1590004592,Team Spirit,TSpirit,https://steamusercontent-a.akamaihd.net/ugc/808871372366192216/5AB15D82E2011784098912D4F138E2E33203E73F/
7574786,1128.94,14,3,1580664073,infinite tsukuyomi,ITS,https://steamusercontent-a.akamaihd.net/ugc/802134851204823510/C5B2A0BB4227CAF197326BAF71791D0410CFF768/
7119284,1128.64,15,16,1559284181,Power of MYSG+AU,MYSGAU,
6711290,1128.48,111,105,1584190249,Team Singularity,SNG,https://steamusercontent-a.akamaihd.net/ugc/985630771489365774/32800A83BD06946300371D8516DEE9DB44593DA5/
7483893,1128.44,30,37,1583416874,Fighting PandaS,FP,https://steamusercontent-a.akamaihd.net/ugc/778498799978614883/0203F5435560EFC32DDBB0B7D170ECF50CCD3BE6/
3931120,1127.85,21,20,1499947099,,,https://steamusercontent-a.akamaihd.net/ugc/856103154387259107/F04489EB295120F92A94E3F48297C5FD81D2E5DD/
7681903,1127.77,26,25,1603358043,IO Dota2,IO,https://steamusercontent-a.akamaihd.net/ugc/772866954992254276/4C6C13691C48BD79E1B9AF3FBC735738520C6F51/
4817649,1127.6,164,170,1603700142,496 Gaming,496,https://steamusercontent-a.akamaihd.net/ugc/947347005705942313/366DDC9ACA9760D099E84685DE88D72E9BA65F3E/
6822187,1127.37,9,0,1554472181,SS DARVIN LOPERS,DL,
7300685,1127.33,13,7,1565684465,Team Drinking,TD,https://steamusercontent-a.akamaihd.net/ugc/772849641574165975/5D991135320889D5A5B0D5B543E1C5AEA7B718BF/
6644139,1127.17,8,0,1572806214,Willow.Gaming,WG,https://steamusercontent-a.akamaihd.net/ugc/803241677502503644/0CC85973DD07A6E4D0C4201298FB085725FBF1EA/
7822261,1127.04,24,10,1587909817,Yolo Knight,yK-,https://steamusercontent-a.akamaihd.net/ugc/1019444160331853455/D570A703968576DFB06323900AFCA61FD1519BA5/
4958284,1126.73,11,1,1511086035,Greedy Goblins,GG,https://steamusercontent-a.akamaihd.net/ugc/880874231533664522/D67219502B11783CB04FD68567D5661D3B6C4BDE/
6382770,1126.72,11,2,1540740547,Nikcastrum,NC,https://steamusercontent-a.akamaihd.net/ugc/939459996286755063/A2D3963FFC59F2E31D2E3CA9F67D08482E6437A9/
7543171,1126.54,10,3,1595178507,Manaburn,Manaburn,https://steamusercontent-a.akamaihd.net/ugc/793126087592861064/1A9E821727B5C8C6F70077A76DCFFCB8A47823ED/
2850822,1125.77,11,2,1472054836,King Arthur & 4 Knights,KaK,https://steamusercontent-a.akamaihd.net/ugc/495771811048481437/6125C45CE89495253E3C9754BEDA759E905E811C/
6953026,1125.27,8,2,1553965740,Butterfly Effec,bfLy,https://steamusercontent-a.akamaihd.net/ugc/996892020312353198/93338DD0C5CA0C1D24C2EA89464FD239EFAD3AEC/
3260216,1124.8,41,37,1552384575,Team HighGround,HG,https://steamusercontent-a.akamaihd.net/ugc/860608186751615683/A98EFE34990C8B66694B0F23FC22E3A6E0F60A70/
484909,1124.5,151,202,1442574487,Hyper Glory Team,HGT,https://steamusercontent-a.akamaihd.net/ugc/3281181583551777655/6AE767838540BC3CE1624B4D87E0E257DD1927AC/
7443956,1124.37,53,41,1585039359,Black Knight,,https://steamusercontent-a.akamaihd.net/ugc/770604271209269505/E2BE9219BD93B22A9A29ECDBC4C68251E1616920/
7453744,1123.81,130,130,1601397495,KHAN,KHAN,https://steamusercontent-a.akamaihd.net/ugc/1481072828752690368/444A69B4164122E41381A319A07882ED0E8CA097/
883783,1123.81,24,12,1435045742,Stay - Free,sF,https://steamusercontent-a.akamaihd.net/ugc/577877533500375019/29F54460D6D8FB68424000E23A7C92D7D2F2BA9C/
7137328,1123.68,14,13,1560622893,Team Anvorgesa,anvorgza,https://steamusercontent-a.akamaihd.net/ugc/806620216003364773/6F8B820F2FE0B29327C1B9851B987512A8332AB7/
7472412,1123.41,8,0,1571568062,Park Bo Cuan,PBC,
3725701,1123.25,117,93,1521194947,Happy  Feet,HF,https://steamusercontent-a.akamaihd.net/ugc/936057564715719132/D928A9DBA926069E387444C29127C90767A14E0F/
5231224,1122.61,33,25,1548488437,Rex Regum Qeon,RR.QEON,https://steamusercontent-a.akamaihd.net/ugc/950713289644008496/3B620C9D2CAD1E0FB7EAC4E3D6ACB4C56EC3DAC7/
7498762,1122.42,23,12,1591691546,Team Oracle.YOUTH,OCY,https://steamusercontent-a.akamaihd.net/ugc/761599357008552749/AD4B630E7D98A59F3923A78A2E55FCB3EDD79789/
1616631,1122.23,19,8,1410837214,Flip.Sid3 Tactics NA,F3.NA,https://steamusercontent-a.akamaihd.net/ugc/3280058230258270260/4590F3188910F526B331212FC1EB687AC7795DBF/
1288401,1122.11,14,4,1429454049,R A V E N,Raven,https://steamusercontent-a.akamaihd.net/ugc/563268090328234257/8D1D3A5938BFA5D146DC1D26BD2C631C4C23979A/
